subject_id,location,pcommon,sigma_v,sigma_a,sigma_p,mu_p,dU,dD,error,bic,r2,strategy,fit_type
SV025,control,1.0,0.6770827983296118,0.3684379833502284,0.6586379246701062,1.8989429576911563,0,0,76.9336004527796,175.78975659892717,0.874672245892919,Averaging,mll
SV025,control,1.0,0.6770827983296118,0.3684379833502284,0.6586379246701062,1.8989429576911563,0,0,76.9336004527796,175.78975659892717,0.874672245892919,Selection,mll
SV025,control,1.0,0.6770827983296118,0.3684379833502284,0.6586379246701062,1.8989429576911563,0,0,76.9336004527796,175.78975659892717,0.874672245892919,Matching,mll
SV026,control,1.0,0.4510357076049408,0.19683201323680533,0.405497282366837,2.395285288626695,0,0,30.078423540910837,82.07940277518964,0.9982274007997107,Averaging,mll
SV026,control,1.0,0.4510357076049408,0.19683201323680533,0.405497282366837,2.395285288626695,0,0,30.078423540910837,82.07940277518964,0.9982274007997107,Selection,mll
SV026,control,1.0,0.4510357076049408,0.19683201323680533,0.405497282366837,2.395285288626695,0,0,30.078423540910837,82.07940277518964,0.9982274007997107,Matching,mll
SV027,control,1.0,0.9986989247619507,0.7901453962236716,1.307929680222287,0.10999521613645295,0,0,187.3527388371534,396.62803336767473,0.4281325196814526,Averaging,mll
SV027,control,1.0,0.9986989247619507,0.7901453962236716,1.307929680222287,0.10999521613645295,0,0,187.3527388371534,396.62803336767473,0.4281325196814526,Selection,mll
SV027,control,1.0,0.9986989247619507,0.7901453962236716,1.307929680222287,0.10999521613645295,0,0,187.3527388371534,396.62803336767473,0.4281325196814526,Matching,mll
SV028,control,1.0,0.9997830961570239,0.44520557091795177,0.8279297656827154,1.952947899885972,0,0,102.34430861540332,226.6111729241746,0.9277306350852083,Averaging,mll
SV028,control,1.0,0.9997830961570239,0.44520557091795177,0.8279297656827154,1.952947899885972,0,0,102.34430861540332,226.6111729241746,0.9277306350852083,Selection,mll
SV028,control,1.0,0.9997830961570239,0.44520557091795177,0.8279297656827154,1.952947899885972,0,0,102.34430861540332,226.6111729241746,0.9277306350852083,Matching,mll
SV029,control,1.0,0.9997805779751447,0.4827308461497468,0.600223413685634,2.086169339511974,0,0,74.85858406898991,171.6397238313478,0.8531867553310548,Averaging,mll
SV029,control,1.0,0.9997805779751447,0.4827308461497468,0.600223413685634,2.086169339511974,0,0,74.85858406898991,171.6397238313478,0.8531867553310548,Selection,mll
SV029,control,1.0,0.9997805779751447,0.4827308461497468,0.600223413685634,2.086169339511974,0,0,74.85858406898991,171.6397238313478,0.8531867553310548,Matching,mll
SV030,control,1.0,0.48441117188751376,0.2751694603216142,0.5432551611360227,2.095154021808519,0,0,49.54567558264993,121.01390685866782,0.9350859130434777,Averaging,mll
SV030,control,1.0,0.48441117188751376,0.2751694603216142,0.5432551611360227,2.095154021808519,0,0,49.54567558264993,121.01390685866782,0.9350859130434777,Selection,mll
SV030,control,1.0,0.48441117188751376,0.2751694603216142,0.5432551611360227,2.095154021808519,0,0,49.54567558264993,121.01390685866782,0.9350859130434777,Matching,mll
SV031,control,1.0,0.638155830200923,0.21988413242625185,0.38216153507851913,2.441067481425349,0,0,35.0577528298092,92.03806135298638,0.9979043562292386,Averaging,mll
SV031,control,1.0,0.638155830200923,0.21988413242625185,0.38216153507851913,2.441067481425349,0,0,35.0577528298092,92.03806135298638,0.9979043562292386,Selection,mll
SV031,control,1.0,0.638155830200923,0.21988413242625185,0.38216153507851913,2.441067481425349,0,0,35.0577528298092,92.03806135298638,0.9979043562292386,Matching,mll
SV032,control,1.0,0.8411203424516138,0.4477594712718899,0.5115016304434387,2.02625981410518,0,0,68.01883329109691,157.9602222755618,0.7915552679575251,Averaging,mll
SV032,control,1.0,0.8411203424516138,0.4477594712718899,0.5115016304434387,2.02625981410518,0,0,68.01883329109691,157.9602222755618,0.7915552679575251,Selection,mll
SV032,control,1.0,0.8411203424516138,0.4477594712718899,0.5115016304434387,2.02625981410518,0,0,68.01883329109691,157.9602222755618,0.7915552679575251,Matching,mll
SV033,control,1.0,0.9520689599834409,0.2988428783337455,0.7701681801365284,2.3617927976827313,0,0,77.18869870883914,176.29995311104625,0.9814473346949629,Averaging,mll
SV033,control,1.0,0.9520689599834409,0.2988428783337455,0.7701681801365284,2.3617927976827313,0,0,77.18869870883914,176.29995311104625,0.9814473346949629,Selection,mll
SV033,control,1.0,0.9520689599834409,0.2988428783337455,0.7701681801365284,2.3617927976827313,0,0,77.18869870883914,176.29995311104625,0.9814473346949629,Matching,mll
